COD_ACIDENTE;DATA;LOG1;LOG2;NUMERO;BAIRRO;AMC;NATUREZA;ILUMINACAO;TEMPO;SUPERFICIEPISTA;TIPOCRUZAMENTO;CONTROLETRAFEGO;USOSOLO;MORTOS;FERIDOS;ILESOS;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL;COORDENADAS
356703;2020-03-21 20:48:00;RD BR 222, ;, ; ;;;Colisão Transversal;;Bom;Seca;Meio de Quadra;;Longo da via;0;4;0;2;0;0;0;0;0;0;0;0;0;(-38.5969961 -3.7403624);
357752;2020-03-21 19:24:00;RUA PINHO PESSOA, 1480;, ; 1480;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;2;0;0;0;0;0;0;0;0;0;(-38.50854 -3.745902);
357751;2020-03-21 19:16:00;RUA ITAQUERA, 560;, ; 560;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.51149 -3.84005);
357742;2020-03-21 17:51:00;AVENIDA PRS JUSCELINO KUBITSCHEK (PASSARÉ), 5451;, ; 5451;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.536779 -3.823338);
357738;2020-03-21 17:10:00;RUA STA ELISA D21, 725;, ; 725;;;Queda;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.5595172 -3.70654);
355893;2020-03-21 15:59:00;AVENIDA DOS EXPEDICIONARIOS, ;RUA RAUL CABRAL, ; ;;;Choque c/ Obstáculo Fixo;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.54259 -3.769609);
357724;2020-03-21 15:24:00;AVENIDA GAL OSORIO DE PAIVA, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(0 0);
357701;2020-03-21 14:46:00;AVENIDA DOS EXPEDICIONARIOS, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(0 0);
355891;2020-03-21 14:28:00;RUA JOSE VILAR, ;RUA JOAO CARVALHO, ; ;;;Colisão Transversal;Luz do Dia;Nublado;Seca;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.505477 -3.738318);
355892;2020-03-21 13:23:00;RUA GUSTAVO BRAGA, ;RUA MON FURTADO, ; ;;;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;0;1;1;2;0;0;0;0;0;0;0;0;0;(-38.553203 -3.750477);
357700;2020-03-21 12:21:00;AVENIDA ALM HENRIQUE SABOIA, ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
357699;2020-03-21 12:16:00;RUA CON DE CASTRO, 8826;, ; 8826;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.604416 -3.8218467);
356768;2020-03-21 12:10:00;RUA TEN NICOLAU, ;RUA TEOFREDO GOIANA, ; ;;;Colisão;Luz do Dia;;;;;Cruzamento;0;2;2;2;2;0;0;0;0;0;0;0;0;(-38.50526 -3.78918);
356767;2020-03-21 10:20:00;RUA SOUSA PINTO, 83;, ; 83;;;Choque c/ Obstáculo Fixo;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.51648 -3.76219);
357698;2020-03-21 08:40:00;AVENIDA JOAO PESSOA, 5609;, ; 5609;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.55583 -3.759651);
357697;2020-03-21 05:00:00;AVENIDA JOR THOMAZ COELHO, 1680;, ; 1680;;;Colisão;Amanhecer;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.510446 -3.829592);
357696;2020-03-20 23:53:00;RUA CEARA, 1635;, ; 1635;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.571063 -3.755562);
357695;2020-03-20 21:46:00;RUA SGT JOAO PINHEIRO, 333;, ; 333;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.62172 -3.77905);
357694;2020-03-20 21:09:00;AVENIDA DR SILAS MUNGUBA, 614;, ; 614;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.560806 -3.7792575);
357693;2020-03-20 20:53:00;AVENIDA GODOFREDO MACIEL, 3000;, ; 3000;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.57165256 -3.802020778);
355889;2020-03-20 20:01:00;AVENIDA GOV PARSIFAL BARROSO, ;, ; ;;;Colisão Lateral;Mal Iluminada;Bom;Seca;Meio de Quadra;Não Há Controle;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.56902 -3.735738);
357692;2020-03-20 19:25:00;AVENIDA ANTONIO SALES, ;RUA CARLOS VASCONCELOS, ; ;;;Colisão;;;;Cruz;Semáforo;Cruzamento;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.513726 -3.741942);
357691;2020-03-20 18:56:00;AVENIDA PRO JOSE ARTHUR CARVALHO, 2216;, ; 2216;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.4593075 -3.82453692);
357690;2020-03-20 18:38:00;RUA BERNARDO MANUEL, 9981;, ; 9981;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.55344 -3.805915);
357689;2020-03-20 18:18:00;AVENIDA MAE LISBOA, 2200;, ; 2200;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.459792 -3.807338);
357688;2020-03-20 17:35:00;AVENIDA DEP PAULINO ROCHA, 46;, ; 46;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.507487 -3.801738);
357687;2020-03-20 16:19:00;AVENIDA MR HULL, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(0 0);
357566;2020-03-20 14:51:00;AVENIDA BAR STUDART, 1501;, ; 1501;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.507567 -3.737632);
356766;2020-03-20 13:30:00;RD BR 116, 1000;, ; 1000;;;Choque c/ Obstáculo Fixo;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.518702 -3.762554);
357565;2020-03-20 13:21:00;RD BR 116, 1000;, ; 1000;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.518702 -3.762554);
357564;2020-03-20 12:50:00;RUA HIL MORAES, ;RUA ROBERTO SILVA, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.474588 -3.772505);
357563;2020-03-20 12:33:00;AVENIDA DOM MANUEL, ;RUA BARBARA DE ALENCAR, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.523262 -3.734972);
357562;2020-03-20 12:22:00;RUA SEN ALMINO, 264;, ; 264;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.5179426 -3.72226195);
357561;2020-03-20 11:34:00;RUA DES LEITE ALBUQUERQUE, ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
357560;2020-03-20 10:34:00;AVENIDA ISABEL BEZERRA, 1043;, ; 1043;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.6295365 -3.8055397);
355888;2020-03-20 10:20:00;AVENIDA CARAPINIMA, ;RUA JUVENAL GALENO, ; ;;;Colisão Traseira;Luz do Dia;Chuva;Molhada;Cruz;Semáforo;Cruzamento;0;0;1;1;1;0;0;0;0;0;0;0;0;(-38.539176 -3.738998);
357548;2020-03-20 09:30:00;RUA ALVES BEZERRA, 361;, ; 361;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.60906 -3.80751867);
355887;2020-03-20 09:20:00;RUA COSTA BARROS, 1800;, ; 1800;;;Colisão Lateral;Luz do Dia;Nublado;Seca;Meio de Quadra;Semáforo;Longo da via;0;0;2;0;0;0;0;1;0;0;0;0;0;(-38.507984 -3.731526);
357546;2020-03-20 08:33:00;RUA TEODOMIRO DE CASTRO, 6526;, ; 6526;;;Colisão;Luz do Dia;;;;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.578584 -3.716185);
356765;2020-03-20 08:30:00;AVENIDA DOMINGOS OLIMPIO, 1928;, ; 1928;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.5404287 -3.73359765);
355886;2020-03-20 08:27:00;AVENIDA ENG ALBERTO SA, ;, ; ;;;Colisão Lateral;Via Iluminada;Chuva;Inundada;Outros;Não Há Controle;Longo da via;0;2;0;2;0;0;0;0;0;0;0;0;0;(-38.4711425 -3.7359055);
357544;2020-03-20 07:54:00;AVENIDA BORGES DE MELO, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;1;0;0;0;(0 0);
357543;2020-03-20 07:31:00;RUA CRUZ SALDANHA, ;AVENIDA JOVITA FEITOSA, ; ;;;Colisão;Luz do Dia;;;Cruz;Não Há Controle;Cruzamento;0;2;0;2;0;0;0;0;0;0;0;0;0;(-38.553174 -3.739205);
355885;2020-03-20 07:25:00;AVENIDA DOM MANUEL, 929;, ; 929;;;Engavetamento;Luz do Dia;Chuva;Molhada;Meio de Quadra;Não Há Controle;Longo da via;0;1;2;1;2;0;0;0;0;0;0;0;0;(-38.522312 -3.7322166);
357540;2020-03-20 07:01:00;AVENIDA FRANCISCO SA, ;RUA AMADEU DE CASTRO, ; ;;;Queda;Luz do Dia;;;T;Não Há Controle;Cruzamento;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.58955 -3.70428);
355884;2020-03-20 06:45:00;AVENIDA ENG HUMBERTO MONTE, ;AVENIDA JOSE BASTOS, ; ;;;Colisão Lateral;Luz do Dia;Bom;Molhada;T;Semáforo;Cruzamento;0;1;1;1;0;0;0;0;0;0;0;0;0;(-38.555455 -3.754966);
356763;2020-03-20 06:20:00;RUA SAO PAULO, 2190;, ; 2190;;;Choque c/ Obstáculo Fixo;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.544646 -3.720387);
357514;2020-03-20 01:12:00;AVENIDA BENJAMIM BRASIL, 537;, ; 537;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.569066 -3.804186);
357511;2020-03-19 19:11:00;AVENIDA FRANCISCO SA, 847;, ; 847;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.5414 -3.72269);
355882;2020-03-19 16:20:00;AVENIDA DOMINGOS OLIMPIO, ;RUA JAIME BENEVOLO, ; ;;;Colisão Transversal;Luz do Dia;Nublado;Seca;Cruz;Semáforo;Cruzamento;0;1;1;0;1;1;0;0;0;0;0;0;0;(-38.527245 -3.73778);
357508;2020-03-19 15:44:00;RUA PDE MANUEL PRIMO, 763;, ; 763;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.5894602 -3.73324046);
355883;2020-03-19 15:35:00;RUA BAR AQUIRAZ, ;RUA MARIA ALMEIDA, ; ;;;Colisão Traseira;Luz do Dia;Nublado;Seca;Meio de Quadra;;Cruzamento;0;1;2;1;2;0;0;0;0;0;0;0;0;(-38.4754 -3.85033);
357505;2020-03-19 15:09:00;RUA MACHADO DE ASSIS, ;RUA PRO COSTA MENDES, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;2;0;0;2;0;0;0;0;0;0;0;0;(-38.550288 -3.751652);
355881;2020-03-19 14:40:00;RUA ANSELMO NOGUEIRA, ;RUA PRIMEIRO DE MAIO D34, ; ;;;Colisão;Luz do Dia;Nublado;Seca;Cruz;Pare;Cruzamento;0;2;0;1;1;0;0;0;0;0;0;0;0;(-38.587753 -3.783108);
357499;2020-03-19 14:34:00;RUA PERILIO TEIXEIRA, 1052;, ; 1052;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.6011155 -3.75547954);
355880;2020-03-19 14:11:00;RUA PEDRO PEREIRA, ;RUA MAJ FACUNDO, ; ;;;Colisão Frontal;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.529022 -3.7296357);
357480;2020-03-19 12:17:00;RUA TEODOMIRO DE CASTRO, 4585;, ; 4585;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.573357 -3.718209);
357479;2020-03-19 10:47:00;RUA SILVA PAULET, 2501;, ; 2501;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.509094 -3.745785);
357477;2020-03-19 08:57:00;AVENIDA VIS RIO BRANCO, 2390;, ; 2390;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5228789 -3.74194999);
357474;2020-03-19 08:17:00;AVENIDA G CJ JOSE WALTER, ;AVENIDA J CJ JOSE WALTER, ; ;;;Colisão;Luz do Dia;;;;;Cruzamento;0;1;0;0;2;0;0;0;0;0;0;0;0;(-38.557818 -3.838159);
355991;2020-03-19 04:40:00;AVENIDA SEN CARLOS JEREISSATI (AEROPORTO), ;, ; ;;;Capotamento;;;Seca;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.550907 -3.77402);
355964;2020-03-18 22:23:00;RUA CARIUS, ;RUA GEORGE CAVALCANTE, ; ;;;Colisão Lateral;Via Iluminada;Bom;Seca;Cruz;Não Há Controle;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.59233 -3.72194);
357315;2020-03-18 19:43:00;RUA CAP HUGO BEZERRA, 55;, ; 55;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.50333 -3.821295);
355878;2020-03-18 19:30:00;AVENIDA ALM HENRIQUE SABOIA, ;AVENIDA ENG ALBERTO SA, ; ;;;Atropelamento;Anoitecer;Bom;Seca;Meio de Quadra;Não Há Controle;Cruzamento;1;1;0;1;0;0;0;0;0;0;0;0;0;(-38.48289 -3.732499);
355877;2020-03-18 19:14:00;RUA ANTONIO POMPEU, ;RUA ASSUNCAO, ; ;;;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.528927 -3.735329);
357175;2020-03-18 19:03:00;RUA RIO GRANDE DO NORTE, 638;, ; 638;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.56479 -3.76035);
357155;2020-03-18 18:51:00;RUA AZEVEDO BOLAO, 1284;, ; 1284;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.5556408 -3.7362318);
357152;2020-03-18 18:49:00;AVENIDA PAROARAS, 3750;, ; 3750;;;Queda;;;;Meio de Quadra;;Longo da via;0;2;0;1;0;0;0;0;0;0;0;0;0;(0 0);
357151;2020-03-18 18:48:00;AVENIDA ANTONIO SALES, 454;, ; 454;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5174457 -3.74077824);
357149;2020-03-18 18:42:00;RD BR 116, ;, ; ;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
357147;2020-03-18 18:35:00;AVENIDA DO PASSARE, 750;, ; 750;PASSARE;;Colisão;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5415857195858 -3.818367319594752);
357143;2020-03-18 17:40:00;AVENIDA WENEFRIDO MELO, ;, ; ;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
357141;2020-03-18 17:19:00;AVENIDA PRS COSTA E SILVA, ;, ; ;;;Atropelamento;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;0;0;0;0;0;0;1;0;0;0;(0 0);
355876;2020-03-18 17:10:00;RUA PDE PEDRO DE ALENCAR, 2230;, ; 2230;;;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de Quadra;Não Há Controle;Longo da via;0;2;1;1;0;1;0;0;0;0;0;0;0;(-38.49472202 -3.84754047);
355879;2020-03-18 16:08:00;AVENIDA FRANCISCO SA, ;RUA TOMAS GONZAGA, ; ;;;Colisão Lateral;Luz do Dia;Bom;Seca;T;Não Há Controle;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5692 -3.71338);
355875;2020-03-18 15:50:00;RUA BAR SOBRAL, ;AVENIDA JOAO PESSOA, ; ;;;Colisão Lateral;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;0;0;2;0;1;0;0;1;0;0;0;0;0;(-38.5587057 -3.7645096);
357130;2020-03-18 14:50:00;RUA URUCUTUBA, 531;, ; 531;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.6006995 -3.79720689);
356748;2020-03-18 14:36:00;AVENIDA DOM MANUEL, ;RUA BARBARA DE ALENCAR, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.523262 -3.734972);
357113;2020-03-18 13:41:00;RUA ASSUNCAO, 939;, ; 939;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5297 -3.73834);
357111;2020-03-18 13:30:00;RUA SOUSA CARVALHO, 432;, ; 432;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.58774 -3.78385309);
357109;2020-03-18 13:17:00;AVENIDA DUQ CAXIAS, 2037;, ; 2037;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.542701 -3.727637);
357107;2020-03-18 10:28:00;AVENIDA GODOFREDO MACIEL, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;2;0;2;0;0;0;0;0;0;0;0;0;(0 0);
357106;2020-03-18 10:21:00;AVENIDA CASTELO DE CASTRO, 267;, ; 267;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.52138 -3.83151);
356747;2020-03-18 10:15:00;AVENIDA DOMINGOS OLIMPIO, ;RUA JAIME BENEVOLO, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.527245 -3.73778);
357105;2020-03-18 10:13:00;RUA NAT FEIJO, 740;, ; 740;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.55554 -3.72166);
356746;2020-03-18 10:00:00;RUA PRO CARVALHO, 4136;, ; 4136;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;2;0;0;0;0;0;0;0;0;(-38.5139975 -3.7576205);
357104;2020-03-18 09:56:00;AVENIDA DR THEBERGE, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(0 0);
355890;2020-03-18 09:29:00;AVENIDA DOS EXPEDICIONARIOS, 4126;, ; 4126;;;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de Quadra;Semáforo;Longo da via;0;0;4;0;4;0;0;0;0;0;0;0;0;(-38.5380475 -3.75461245);
357103;2020-03-18 07:12:00;AVENIDA AMERICO BARREIRA, 5290;, ; 5290;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.56418 -3.75986);
357102;2020-03-18 07:07:00;AVENIDA PRS CASTELO BRANCO, 5494;, ; 5494;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;2;0;0;0;0;0;0;0;0;0;(-38.580044 -3.7035375);
355990;2020-03-18 06:40:00;AVENIDA WASHINGTON SOARES, 10507;, ; 10507;;;Outros;Luz do Dia;;Molhada;Meio de Quadra;;Longo da via;0;2;0;1;0;0;0;0;0;0;0;0;0;(-38.47989 -3.84054);
357101;2020-03-18 05:39:00;AVENIDA LIBERDADE, ;, ; ;;;Colisão;Amanhecer;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(0 0);
357100;2020-03-17 20:34:00;RUA CEL VIRGILIO NOGUEIRA (BOM JARDIM), 1351;, ; 1351;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.61061 -3.79526);
355874;2020-03-17 19:55:00;RUA METON DE ALENCAR, ;RUA VINTE QUATRO DE MAIO, ; ;;;Colisão Lateral;Via Iluminada;Bom;Seca;Meio de Quadra;;Cruzamento;0;1;1;1;0;0;0;1;0;0;0;0;0;(-38.533913 -3.7326245);
355989;2020-03-17 19:40:00;AVENIDA SEN CARLOS JEREISSATI (AEROPORTO), ;, ; ;;;Colisão;;;Seca;Meio de Quadra;;Longo da via;0;1;1;1;0;0;1;0;0;0;0;0;0;(-38.550907 -3.77402);
357099;2020-03-17 18:49:00;RUA JOSE VILAR, 1222;, ; 1222;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.504535 -3.735333);
356745;2020-03-17 18:00:00;RUA EQUADOR, 818;, ; 818;;;Atropelamento;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.552524371 -3.7744342);
357090;2020-03-17 17:12:00;RUA MEXICO, 855;, ; 855;;;Queda;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.5754 -3.73505);
357086;2020-03-17 17:02:00;AVENIDA FRE CIRILO, 3720;, ; 3720;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.49763 -3.816808);
355873;2020-03-17 15:24:00;RUA PEREIRA FILGUEIRAS, ;RUA RODRIGUES JUNIOR, ; ;;;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;0;0;2;0;2;0;0;0;0;0;0;0;0;(-38.519213 -3.726304);
357085;2020-03-17 14:19:00;RUA PORTO VELHO, ;RUA SAO LUIS D30, ; ;;;Colisão;Luz do Dia;;;Cruz;Outros;Cruzamento;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.59403 -3.76219);
357084;2020-03-17 13:45:00;RUA DAURA, 324;, ; 324;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.5063731 -3.82287936);
357081;2020-03-17 12:32:00;RUA DR PERIGUARI, 345;, ; 345;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.58605 -3.74239);
357080;2020-03-17 12:26:00;AVENIDA SEN CARLOS JEREISSATI (AEROPORTO), ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(0 0);
357079;2020-03-17 11:47:00;RUA MANDACARU D69, 11205;, ; 11205;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(0 0);
357078;2020-03-17 11:20:00;RUA DR GILBERTO STUDART, ;RUA BATISTA DE OLIVEIRA, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;0;0;2;0;0;0;0;0;0;0;0;(-38.480581 -3.743734);
357077;2020-03-17 10:56:00;RUA TEODORO DE CASTRO, 1175;, ; 1175;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.601967 -3.78061);
357076;2020-03-17 10:41:00;RUA SAO PAULO, 1630;, ; 1630;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.62752 -3.81214);
357075;2020-03-17 10:10:00;RUA BRAGANCA, 1200;, ; 1200;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5975168 -3.784439);
357074;2020-03-17 08:38:00;RUA MONTE PASCOAL, 710;, ; 710;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5968125 -3.8064092);
357073;2020-03-17 07:44:00;AVENIDA GAL OSORIO DE PAIVA, 4425;, ; 4425;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.5949484 -3.79738572);
357072;2020-03-17 07:23:00;AVENIDA 13 DE MAIO, 1363;, ; 1363;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.530898 -3.748);
355872;2020-03-17 06:42:00;AVENIDA OLIVEIRA PAIVA, 2601;, ; 2601;;;Colisão Traseira;Luz do Dia;Nublado;Seca;Meio de Quadra;Não Há Controle;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.483559 -3.796035);
355871;2020-03-17 01:39:00;AVENIDA BERNARDO MANUEL, ;RUA B, ; ;;;Colisão Lateral;Via Iluminada;Nublado;Molhada;Meio de Quadra;Pare;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.56261 -3.83539);
355870;2020-03-17 01:39:00;AVENIDA GAL OSORIO DE PAIVA, 2466;, ; 2466;;;Choque c/ Obstáculo Fixo;Via Iluminada;Bom;Seca;Meio de Quadra;Não Há Controle;Longo da via;0;0;1;0;1;0;0;0;0;0;0;0;0;(-38.58517 -3.78739);
